study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB4681	SAMEA2205707	ERX406285	ERR439622	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439622/ERR439622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439622/ERR439622_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439622/11791_3#90.cram	
PRJEB4681	SAMEA2205711	ERX406286	ERR439623	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439623/ERR439623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439623/ERR439623_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439623/11791_3#91.cram	
PRJEB4681	SAMEA2205718	ERX406287	ERR439624	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439624/ERR439624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439624/ERR439624_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439624/11791_3#92.cram	
PRJEB4681	SAMEA2205727	ERX406288	ERR439625	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439625/ERR439625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439625/ERR439625_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439625/11791_3#93.cram	
PRJEB4681	SAMEA2205733	ERX406289	ERR439626	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439626/ERR439626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439626/ERR439626_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439626/11791_3#94.cram	
PRJEB4681	SAMEA2205748	ERX406290	ERR439627	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439627/ERR439627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439627/ERR439627_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439627/11791_3#95.cram	
PRJEB4681	SAMEA2205753	ERX406291	ERR439628	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439628/ERR439628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439628/ERR439628_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439628/11791_3#96.cram	
PRJEB4681	SAMEA2204246	ERX406292	ERR439629	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439629/ERR439629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439629/ERR439629_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439629/11791_6#1.cram	
PRJEB4681	SAMEA2204285	ERX406293	ERR439630	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439630/ERR439630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439630/ERR439630_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439630/11791_6#2.cram	
PRJEB4681	SAMEA2204318	ERX406294	ERR439631	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439631/ERR439631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439631/ERR439631_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439631/11791_6#3.cram	
PRJEB4681	SAMEA2204341	ERX406295	ERR439632	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439632/ERR439632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439632/ERR439632_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439632/11791_6#4.cram	
PRJEB4681	SAMEA2204343	ERX406296	ERR439633	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439633/ERR439633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439633/ERR439633_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439633/11791_6#5.cram	
PRJEB4681	SAMEA2204370	ERX406297	ERR439634	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439634/ERR439634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439634/ERR439634_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439634/11791_6#6.cram	
PRJEB4681	SAMEA2204399	ERX406298	ERR439635	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439635/ERR439635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439635/ERR439635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439635/11791_6#7.cram	
PRJEB4681	SAMEA2204426	ERX406299	ERR439636	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439636/ERR439636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439636/ERR439636_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439636/11791_6#9.cram	
PRJEB4681	SAMEA2204509	ERX406300	ERR439637	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439637/ERR439637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439637/ERR439637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439637/11791_6#10.cram	
PRJEB4681	SAMEA2204696	ERX406301	ERR439638	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439638/ERR439638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439638/ERR439638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439638/11791_6#11.cram	
PRJEB4681	SAMEA2204743	ERX406302	ERR439639	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439639/ERR439639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439639/ERR439639_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439639/11791_6#12.cram	
PRJEB4681	SAMEA2204750	ERX406303	ERR439640	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439640/ERR439640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439640/ERR439640_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439640/11791_6#13.cram	
PRJEB4681	SAMEA2204751	ERX406304	ERR439641	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439641/ERR439641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439641/ERR439641_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439641/11791_6#14.cram	
PRJEB4681	SAMEA2204761	ERX406305	ERR439642	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439642/ERR439642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439642/ERR439642_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439642/11791_6#15.cram	
PRJEB4681	SAMEA2204769	ERX406306	ERR439643	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439643/ERR439643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439643/ERR439643_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439643/11791_6#16.cram	
PRJEB4681	SAMEA2204808	ERX406307	ERR439644	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439644/ERR439644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439644/ERR439644_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439644/11791_6#17.cram	
PRJEB4681	SAMEA2204846	ERX406308	ERR439645	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439645/ERR439645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439645/ERR439645_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439645/11791_6#18.cram	
PRJEB4681	SAMEA2204879	ERX406309	ERR439646	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439646/ERR439646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439646/ERR439646_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439646/11791_6#19.cram	
PRJEB4681	SAMEA2204952	ERX406310	ERR439647	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439647/ERR439647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439647/ERR439647_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439647/11791_6#20.cram	
PRJEB4681	SAMEA2205012	ERX406311	ERR439648	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439648/ERR439648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439648/ERR439648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439648/11791_6#21.cram	
PRJEB4681	SAMEA2205042	ERX406312	ERR439649	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439649/ERR439649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439649/ERR439649_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439649/11791_6#22.cram	
PRJEB4681	SAMEA2205078	ERX406313	ERR439650	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439650/ERR439650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439650/ERR439650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439650/11791_6#23.cram	
PRJEB4681	SAMEA2205290	ERX406314	ERR439651	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439651/ERR439651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439651/ERR439651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439651/11791_6#24.cram	
PRJEB4681	SAMEA2205306	ERX406315	ERR439652	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439652/ERR439652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439652/ERR439652_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439652/11791_6#25.cram	
PRJEB4681	SAMEA2205329	ERX406316	ERR439653	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439653/ERR439653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439653/ERR439653_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439653/11791_6#26.cram	
PRJEB4681	SAMEA2205369	ERX406317	ERR439654	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439654/ERR439654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439654/ERR439654_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439654/11791_6#27.cram	
PRJEB4681	SAMEA2205423	ERX406318	ERR439655	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439655/ERR439655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439655/ERR439655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439655/11791_6#28.cram	
PRJEB4681	SAMEA2205429	ERX406319	ERR439656	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439656/ERR439656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439656/ERR439656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439656/11791_6#29.cram	
PRJEB4681	SAMEA2205446	ERX406320	ERR439657	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439657/ERR439657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439657/ERR439657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439657/11791_6#30.cram	
PRJEB4681	SAMEA2205468	ERX406321	ERR439658	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439658/ERR439658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439658/ERR439658_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439658/11791_6#32.cram	
PRJEB4681	SAMEA2205480	ERX406322	ERR439659	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439659/ERR439659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439659/ERR439659_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439659/11791_6#33.cram	
PRJEB4681	SAMEA2205506	ERX406323	ERR439660	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439660/ERR439660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439660/ERR439660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439660/11791_6#34.cram	
PRJEB4681	SAMEA2205519	ERX406324	ERR439661	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439661/ERR439661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439661/ERR439661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439661/11791_6#35.cram	
PRJEB4681	SAMEA2205573	ERX406325	ERR439662	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439662/ERR439662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439662/ERR439662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439662/11791_6#36.cram	
PRJEB4681	SAMEA2205595	ERX406326	ERR439663	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439663/ERR439663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439663/ERR439663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439663/11791_6#37.cram	
PRJEB4681	SAMEA2205668	ERX406327	ERR439664	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439664/ERR439664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439664/ERR439664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439664/11791_6#38.cram	
PRJEB4681	SAMEA2205676	ERX406328	ERR439665	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439665/ERR439665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439665/ERR439665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439665/11791_6#39.cram	
PRJEB4681	SAMEA2204242	ERX406329	ERR439666	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439666/ERR439666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439666/ERR439666_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439666/11791_7#1.cram	
PRJEB4681	SAMEA2204243	ERX406330	ERR439667	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439667/ERR439667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439667/ERR439667_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439667/11791_7#2.cram	
PRJEB4681	SAMEA2204250	ERX406331	ERR439668	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439668/ERR439668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439668/ERR439668_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439668/11791_7#3.cram	
PRJEB4681	SAMEA2204256	ERX406332	ERR439669	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439669/ERR439669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439669/ERR439669_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439669/11791_7#4.cram	
PRJEB4681	SAMEA2204257	ERX406333	ERR439670	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439670/ERR439670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439670/ERR439670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439670/11791_7#5.cram	
PRJEB4681	SAMEA2204259	ERX406334	ERR439671	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439671/ERR439671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439671/ERR439671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439671/11791_7#6.cram	
PRJEB4681	SAMEA2204279	ERX406335	ERR439672	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439672/ERR439672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439672/ERR439672_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439672/11791_7#7.cram	
PRJEB4681	SAMEA2204287	ERX406336	ERR439673	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439673/ERR439673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439673/ERR439673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439673/11791_7#9.cram	
PRJEB4681	SAMEA2204288	ERX406337	ERR439674	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439674/ERR439674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439674/ERR439674_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439674/11791_7#10.cram	
PRJEB4681	SAMEA2204291	ERX406338	ERR439675	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439675/ERR439675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439675/ERR439675_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439675/11791_7#11.cram	
PRJEB4681	SAMEA2204292	ERX406339	ERR439676	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439676/ERR439676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439676/ERR439676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439676/11791_7#12.cram	
PRJEB4681	SAMEA2204306	ERX406340	ERR439677	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439677/ERR439677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439677/ERR439677_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439677/11791_7#13.cram	
PRJEB4681	SAMEA2204307	ERX406341	ERR439678	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439678/ERR439678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439678/ERR439678_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439678/11791_7#14.cram	
PRJEB4681	SAMEA2204310	ERX406342	ERR439679	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439679/ERR439679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439679/ERR439679_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439679/11791_7#15.cram	
PRJEB4681	SAMEA2204345	ERX406343	ERR439680	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439680/ERR439680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439680/ERR439680_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439680/11791_7#16.cram	
PRJEB4681	SAMEA2204357	ERX406344	ERR439681	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439681/ERR439681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439681/ERR439681_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439681/11791_7#17.cram	
PRJEB4681	SAMEA2204359	ERX406345	ERR439682	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439682/ERR439682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439682/ERR439682_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439682/11791_7#18.cram	
PRJEB4681	SAMEA2204371	ERX406346	ERR439683	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439683/ERR439683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439683/ERR439683_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439683/11791_7#19.cram	
PRJEB4681	SAMEA2204388	ERX406347	ERR439684	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439684/ERR439684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439684/ERR439684_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439684/11791_7#20.cram	
PRJEB4681	SAMEA2204401	ERX406348	ERR439685	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439685/ERR439685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439685/ERR439685_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439685/11791_7#21.cram	
PRJEB4681	SAMEA2204407	ERX406349	ERR439686	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439686/ERR439686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439686/ERR439686_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439686/11791_7#22.cram	
PRJEB4681	SAMEA2204530	ERX406350	ERR439687	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439687/ERR439687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439687/ERR439687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439687/11791_7#23.cram	
PRJEB4681	SAMEA2204544	ERX406351	ERR439688	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439688/ERR439688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439688/ERR439688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439688/11791_7#24.cram	
PRJEB4681	SAMEA2204546	ERX406352	ERR439689	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439689/ERR439689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439689/ERR439689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439689/11791_7#25.cram	
PRJEB4681	SAMEA2204549	ERX406353	ERR439690	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439690/ERR439690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439690/ERR439690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439690/11791_7#26.cram	
PRJEB4681	SAMEA2204551	ERX406354	ERR439691	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439691/ERR439691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439691/ERR439691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439691/11791_7#27.cram	
PRJEB4681	SAMEA2204553	ERX406355	ERR439692	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439692/ERR439692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439692/ERR439692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439692/11791_7#28.cram	
PRJEB4681	SAMEA2204554	ERX406356	ERR439693	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439693/ERR439693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439693/ERR439693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439693/11791_7#29.cram	
PRJEB4681	SAMEA2204555	ERX406357	ERR439694	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439694/ERR439694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439694/ERR439694_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439694/11791_7#30.cram	
PRJEB4681	SAMEA2204558	ERX406358	ERR439695	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439695/ERR439695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR439/ERR439695/ERR439695_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR439/ERR439695/11791_7#32.cram	
